tipo	fabricante	modelo	portas/capacidade	autonomia	ano	placa	renavam	chassi
carro	Chevrolet	Spin	4	13.7	2017	OMU-9822	76849032499	9BGO5IXBE8M4TKJGM
carro	Renault	Logan	4	10.38	2016	PZL-2454	73585627807	93YG7NC9X5QGR3DGY
carro	Honda	Civic	4	12.54	2016	PKM-8593	56838155766	93HPR7IWRY7CC0O3Q
van	Mercedes-Benz	Sprinter	7	9.15	2016	PWU-8389	53254064832	9BMBVRVV6NUPSN4DN
carro	Ford	Ka	4	10.67	2014	PYH-3017	70340093170	9BFN01A2PCLX37O31
ute	Mercedes-Benz	Sprinter	1800	10.63	2015	PBI-6248	52093111294	9BMNGOOV2TYY4LDBE
carro	Fiat	Uno	2	10.53	2015	PIE-0350	12356703795	9BDVCMH976HHT7B78
ute	Fiat	Ducato	1800	10.89	2017	PFY-2025	34859297571	9BD9GT73XJ8NDKOHW
van	Mercedes-Benz	Sprinter	11	11.36	2015	PGC-7862	95014449831	9BMUYDUHX9NVYWZL5
carro	Toyota	Corolla	2	7.12	2015	PUB-2510	93405903087	9BR0ECVQ0D4UZXWA0
ute	Mercedes-Benz	Sprinter	1800	12.75	2014	PPA-3557	39011707747	9BM3ATC097MKCQKJD
carro	Ford	Ka+	4	11.12	2017	PCH-1987	11513653130	9BFNKD6KRPGOVFMB1
carro	Toyota	Corolla	2	11.71	2014	ONV-3761	00249139668	9BRG9WP5L72SBA9K6
carro	Fiat	Uno	2	10.76	2016	PUK-4155	79223159032	9BDKSWP76PDJ7OQO5
van	Fiat	Ducato	12	9.95	2017	PNS-8743	06245400126	9BDW6B7NOF3PHAJH7
carro	Volkswagen	Gol	4	7.46	2014	PEZ-7136	15904730019	9BWFH1OXGBA39HVAI
carro	Chevrolet	Onix	4	7.69	2017	PFV-4530	51813964688	9BGFZIJOSC882ZNDU
carro	Renault	Sandero	4	9.45	2017	PEZ-5665	77036444936	93Y7H9TXDZ6O54QCE
ute	Fiat	Ducato	1800	16.46	2016	PFL-4962	95070427013	9BD3QUYKAKWIJS4UB
carro	Toyota	Corolla	4	8.09	2017	PRD-3798	21036156607	9BRIWGRK4LG1ZZ6UM
carro	Volkswagen	Gol	4	15.92	2017	PFA-4038	51840828801	9BWZ6VG63X3642AE0
ute	Mercedes-Benz	Sprinter	1800	13.44	2017	POY-4526	84458233484	9BM7WLGFE1BYZBYZ6
carro	Chevrolet	Spin	4	9.92	2017	PFI-6116	07401363002	9BG383IMEYN6NF04C
carro	Ford	Ka+	4	10.91	2016	PKK-5541	26926349795	9BFIK5JMPI46T77TW
van	Fiat	Ducato	12	8.76	2017	OWJ-8074	31433005036	9BD0P8MVP0DQSL654
carro	Fiat	Uno	2	11.42	2016	OHB-2812	86157764719	9BDDBQUDTBM8TY82M
van	Fiat	Ducato	13	8.55	2015	PJX-9805	64932644122	9BDZBAIWYRVP2XPA5
carro	Chevrolet	Onix	4	10.78	2017	PPV-3944	39284988159	9BG64CFYAWQDS42FI
carro	Chevrolet	Spin	4	9.36	2015	PCG-6796	70203542546	9BGTN420VOPFWL1QO
van	Fiat	Ducato	13	10.9	2016	PUV-8006	78256659487	9BD1356UQDI4G8CNV
carro	Honda	Civic	2	9.88	2016	PVU-1348	91084792192	93H2PG2T8CXXFGVYW
carro	Toyota	Corolla	4	10.69	2014	PIF-2726	70329082076	9BRSZ25N40E2IQW0K
carro	Volkswagen	Gol	4	7.88	2017	PIK-5649	48977690176	9BWQHE9ZYS013SFG6
carro	Volkswagen	Gol	4	11.95	2017	PIU-5194	66482964130	9BWDPGGLBHDZBJN3I
carro	Ford	Ka	2	9.56	2017	PKU-5150	68018881476	9BFH4X4N6RY9121DK
van	Mercedes-Benz	Sprinter	18	11.55	2017	PYJ-8761	67294471732	9BM9E29AA1DC28PX1
carro	Fiat	Uno	2	9.43	2017	OVE-4070	42218718067	9BDPR5OT72N7P81SB
van	Fiat	Ducato	10	11.6	2017	PBG-9167	34808738432	9BDZAL4YO9OZYN88I
carro	Renault	Sandero	4	5.93	2016	PQH-7207	98851848313	93YBP6BPDNHBYL6WS
carro	Toyota	Corolla	4	9.48	2015	PPB-2451	09681839943	9BRM44KIHAQZUW7UB
van	Fiat	Ducato	13	11.84	2014	PJB-7339	29288004013	9BDXRV1EC4FG1FOVS
carro	Volkswagen	Gol	4	16.74	2017	PYQ-5357	98602737952	9BWZKXRFHJGYXIPY6
carro	Ford	Ka	2	7.47	2015	PBJ-9990	27548564895	9BF93F4IYUA2KV7AX
carro	Chevrolet	Prisma	4	12.1	2017	PVM-3445	45305348819	9BGRA1ZFF5LFADIFM
carro	Fiat	Uno	4	10.64	2017	PBK-5414	92040396099	9BD3Q08HTDCYADHH9
carro	Fiat	Uno	4	10.6	2016	PIU-5634	02562931973	9BDUVLQW04WWYPL24
van	Mercedes-Benz	Sprinter	12	13.0	2014	PGM-2199	51216753127	9BMK7ZSFJ6JGU8G4W
van	Fiat	Ducato	14	9.81	2014	OTZ-0413	56674753858	9BDOXOMRWTNQRI5NH
carro	Ford	Ka+	2	10.72	2014	PUE-2423	10240475507	9BF02V0SVBRFHJE88
carro	Toyota	Corolla	4	12.8	2015	PTR-7524	75133903813	9BR7ZKWVGBRQ2Y2LE
carro	Ford	Ka+	2	11.87	2017	PXG-5758	52990876154	9BFJ5K2KV6KV7825C
ute	Mercedes-Benz	Sprinter	1800	11.27	2016	PFU-4082	06095522148	9BMDAJD2DHS5HT8F4
ute	Mercedes-Benz	Sprinter	1800	11.88	2016	ORW-2690	19237522278	9BMZ4FUIYS7PMO8A7
carro	Fiat	Uno	4	9.47	2017	PRO-6662	22002292975	9BDHNJWDZAPULXT0W
carro	Volkswagen	Gol	4	17.03	2017	PWP-5637	51542674116	9BWDJET5OHFOZL415
ute	Mercedes-Benz	Sprinter	1800	8.3	2016	PNY-6765	50323984102	9BMXUDDSBUM8RNSB1
van	Mercedes-Benz	Sprinter	19	11.54	2017	PWS-5322	38272566152	9BMB1NFYATFYCI6Q0
ute	Mercedes-Benz	Sprinter	1800	10.24	2015	PAN-0793	82216994806	9BMA9VTW3MAD0FRCQ
ute	Fiat	Ducato	1800	7.93	2015	PBX-1018	81551320605	9BDAHTYJAQV7IVGKH
carro	Honda	Civic	4	13.36	2017	PAE-2559	39621960875	93H4MDCYB1JUZ75ZJ
carro	Chevrolet	Prisma	4	9.0	2017	PIO-2358	28846019058	9BGFAV762AE52IAYQ
carro	Volkswagen	Gol	2	11.66	2017	PZU-0079	87158425971	9BWKL7XD6SI0M1KJQ
van	Mercedes-Benz	Sprinter	14	7.49	2016	PSM-0332	19700338997	9BMOWTAMJFZWC2205
carro	Toyota	Corolla	4	13.72	2017	OJU-4910	66126704046	9BRGQ0TQNX2V7P7OK
ute	Mercedes-Benz	Sprinter	1800	9.1	2017	PUL-5599	09698119804	9BMCGYE4N3WJMOQJG
carro	Renault	Sandero	4	13.13	2017	PLN-5851	81007190068	93YWU4EKFR29TLDDQ
van	Mercedes-Benz	Sprinter	8	9.8	2017	PSQ-2466	77703925874	9BM3I9BDFQ5MBO1H4
van	Fiat	Ducato	15	7.63	2016	PCW-3467	72714752846	9BDYH9O4JU2E33UMM
carro	Chevrolet	Prisma	4	12.64	2014	OSD-3447	37707122075	9BGM8FOTIR594USZH
van	Fiat	Ducato	16	12.4	2017	OGD-8709	08448428155	9BD0RD183RTXSZ9RM
van	Mercedes-Benz	Sprinter	13	10.9	2015	PUX-1509	43498390930	9BMBNCF2P389EAJKJ
ute	Mercedes-Benz	Sprinter	1800	14.0	2017	PKA-4493	58739794079	9BMASD6QRTDDJM0R0
carro	Chevrolet	Spin	2	8.53	2015	PVZ-4654	77947168099	9BGO7AYRXFNBODJP5
carro	Ford	Ka	4	9.62	2017	PPC-5056	90022853883	9BFJVPWFXPISYYHPF
van	Mercedes-Benz	Sprinter	14	7.66	2016	POS-4585	78602472888	9BM0R3S8NM6PWS2UV
van	Mercedes-Benz	Sprinter	14	14.48	2017	PSO-7500	90691110992	9BM1PS2N8QO0JFGPY
carro	Chevrolet	Onix	2	8.13	2017	POC-5074	81948246980	9BGKOE6IC3CUYCMRD
carro	Toyota	Corolla	2	13.5	2015	PQR-5464	44467659193	9BR58ZIVDWK6AZOS9
ute	Fiat	Ducato	1800	9.76	2017	PUK-0592	77443069381	9BDNL16M33AV59GEP
carro	Fiat	Uno	4	8.27	2015	OWA-8403	62529791731	9BDRXIA4C7JFY4C3L
carro	Ford	Ka	4	9.23	2017	PMI-3676	34863454452	9BF438GWSEIJWIK1B
van	Mercedes-Benz	Sprinter	16	11.52	2017	PRO-1728	30937610700	9BM6UBF5DGG53H1XT
van	Fiat	Ducato	9	12.02	2017	PCL-8909	62774198383	9BDY20H6YXZL1OC2O
carro	Toyota	Corolla	4	7.57	2017	PEA-5127	19179680231	9BROWNSQEZPH18E6K
carro	Volkswagen	Gol	4	12.66	2015	PCA-2750	70228543437	9BW3YNCYTTT3N8B20
carro	Volkswagen	Gol	4	10.18	2017	PTP-8198	28236409581	9BW5J658SMR6I8FLR
van	Fiat	Ducato	11	12.54	2015	PUU-3296	63209679882	9BDY976QZ3VW4BHWC
van	Mercedes-Benz	Sprinter	13	11.8	2015	PZS-5503	56194305705	9BM5LZOLUQ2K8J519
van	Fiat	Ducato	13	9.97	2014	PPB-5193	28009004448	9BD8W8QE1JCOCDUOX
carro	Renault	Logan	4	10.96	2015	OFM-9118	28162670324	93YLJOEAJ1WPC0Q8P
carro	Ford	Ka	4	6.58	2017	PDD-9813	03651798546	9BFNNMWC7600VYI9C
carro	Honda	Civic	4	12.16	2017	PKV-5984	68224033418	93H0OVK9HROXJVXYB
carro	Fiat	Uno	4	10.85	2016	PWB-5776	87585453206	9BDGKUKXZUNURF0LY
carro	Ford	Ka+	2	14.22	2017	PFX-2766	68022119143	9BFLR6SS0WNFV62QZ
ute	Mercedes-Benz	Sprinter	1800	8.35	2016	PYM-8072	01069447562	9BMOE7EOIH20ZMZ8X
ute	Fiat	Ducato	1800	10.28	2017	PXN-1068	39679588533	9BDYXCNKU08IPJ4TN
ute	Fiat	Ducato	1800	9.93	2017	PMP-9824	50325221487	9BDQXWGPCLMTMSWGZ
carro	Chevrolet	Prisma	2	7.17	2017	PFH-3843	95626735859	9BGRU8FFQHD3HEZTB
carro	Renault	Logan	4	10.74	2014	PET-8271	05482363333	93Y7F8UXNEVYF8K3M
carro	Toyota	Corolla	2	9.03	2015	PYW-7574	68758143362	9BR308QFIOSZ0BIAG
carro	Renault	Logan	4	16.58	2017	PBU-2506	97063859730	93Y8Y139YN7QFP5LG
van	Fiat	Ducato	15	14.12	2017	PMP-3021	68979290162	9BDY45GKFW7HGUAZY
carro	Toyota	Corolla	4	8.59	2016	PRX-4673	61784201619	9BR3IHVDIVUMKBEP1
van	Mercedes-Benz	Sprinter	14	12.94	2016	ONN-5882	58693106403	9BMXPGY6P39K62JI2
carro	Renault	Sandero	2	13.33	2017	PRE-4227	01105233047	93YZNCDHKPM0ZBZCB
carro	Ford	Ka+	4	11.11	2017	PQW-3510	00919238063	9BF8GYNVOOR1S034A
van	Fiat	Ducato	10	8.54	2016	PXI-5802	27087363361	9BDFT6IAFKY5V83LO
carro	Renault	Sandero	4	10.81	2017	OML-2126	08661371228	93YVPOTPGWWCARB2X
carro	Chevrolet	Prisma	2	12.53	2017	PER-5178	52594004276	9BG5SEPKUB0ZNH7HH
carro	Volkswagen	Gol	2	12.55	2015	PKB-9650	58231091332	9BWCWI7LKU9BPIGC8
carro	Toyota	Corolla	4	12.43	2017	PEM-5967	18355665049	9BR4YPK5NZ2F85QEW
carro	Ford	Ka+	4	11.37	2015	PJI-7677	25689530877	9BFQ2QOZ4IWO995WW
carro	Volkswagen	Gol	4	11.95	2014	PLF-1026	50988329760	9BWWGTL9UXNZBAQCR
van	Fiat	Ducato	8	10.66	2015	PGE-7253	90496474063	9BDSL544TA2U9H656
carro	Ford	Ka+	4	9.39	2017	PHH-1759	56910404967	9BF9EX89MGX7O765Y
carro	Renault	Sandero	4	12.63	2016	PDW-9279	67962744328	93YM51LL9KYMGBG76
carro	Fiat	Uno	4	11.22	2017	PWO-1754	40438726984	9BD11OFOUBV2ZZQ2L
van	Mercedes-Benz	Sprinter	12	16.15	2017	OJP-0642	82239250007	9BMM156QB03RUXKWH
van	Mercedes-Benz	Sprinter	12	9.09	2017	PMN-5215	83823814639	9BM24AY7LANBWVCCS
carro	Renault	Logan	4	8.22	2014	POS-3901	53165995180	93Y9IYHOS6PUBAB4B
carro	Chevrolet	Spin	4	9.72	2017	PRN-5836	38308773074	9BG6LTC8LXYI8IAQ2
carro	Honda	Civic	4	9.71	2017	PVT-9891	63156574353	93H5J2JQKXUMQUG9R
carro	Toyota	Corolla	2	13.68	2015	OKE-8195	20485974145	9BRCOXE38K0QL4Q09
van	Mercedes-Benz	Sprinter	18	10.28	2015	PAZ-8494	05875473075	9BMITCW6I3XUTT631
van	Mercedes-Benz	Sprinter	13	5.19	2016	OKU-6967	33306854724	9BMQSQIIUPLWU1IP6
carro	Volkswagen	Gol	4	11.4	2017	PHD-0811	44469135584	9BW7HJWV50K8VSW5N
van	Fiat	Ducato	14	9.67	2017	OJI-5062	51066688498	9BDE9QYTJ1SJZFJBX
ute	Mercedes-Benz	Sprinter	1800	12.55	2016	PZI-2958	58024554136	9BMXW9I7IZOURS9JF
carro	Toyota	Corolla	2	8.14	2017	PHK-8540	39982258394	9BRDPX7Z6K7ANMOVL
carro	Chevrolet	Onix	4	13.5	2016	PIM-3090	47953239520	9BGB8RBY3RI718AU8
van	Mercedes-Benz	Sprinter	17	16.43	2017	PWU-8115	14524426561	9BMJZMPRCD9N8MHBF
van	Fiat	Ducato	7	14.12	2017	PLB-1266	10278557329	9BDGHDVQXOI15SRAX
carro	Ford	Ka	4	12.39	2016	PBG-1891	52752582873	9BFKEZ2ALK27RXJE0
carro	Renault	Logan	4	10.94	2014	OKM-4509	23084700070	93YDZUDO96N7Z0VV2
carro	Volkswagen	Gol	4	8.97	2017	PCY-3702	61267265778	9BWRX0FHA5SMJXYSK
carro	Renault	Logan	2	8.7	2017	PCI-3969	38872857580	93YBRPTX8W3QDL7IG
van	Mercedes-Benz	Sprinter	14	16.21	2017	PXN-1580	18649128756	9BM12O5PN7DIROT06
van	Mercedes-Benz	Sprinter	11	10.49	2016	PJD-5194	19087085799	9BMTDS7WJKIGWJ99S
carro	Honda	Civic	4	8.71	2017	PEO-6379	54451951059	93H4EVL4Q0YESUB67
carro	Renault	Logan	4	7.6	2016	PMA-9224	75611718827	93YGI0GQKOCPG1URF
ute	Fiat	Ducato	1800	8.63	2015	PVZ-8531	30892280531	9BDG14EKJO864YTFV
carro	Honda	Civic	4	12.77	2016	PKV-8951	78982458835	93HV49R7AEX3Y2Q3P
carro	Fiat	Uno	4	10.4	2016	PUT-5173	15780765955	9BDG8348JH8P4JQBU
van	Mercedes-Benz	Sprinter	7	11.64	2017	PKT-8922	51247031567	9BMZB1F3D7UMOCZEW
carro	Fiat	Uno	4	9.69	2017	ODW-8262	01905279410	9BDT251N5APSFVQP1
van	Fiat	Ducato	12	11.5	2016	PUG-9251	13828997473	9BD1CE2CM9CMRO80N
van	Mercedes-Benz	Sprinter	11	9.43	2015	PPV-8433	52292595816	9BMVKZG929452KYKH
carro	Renault	Sandero	4	10.7	2017	POH-0286	56821022216	93YNFNMHGQ2JDWBT7
carro	Fiat	Uno	4	9.62	2014	OYS-9116	16662095742	9BD65UK8SJAZZ2MNO
van	Mercedes-Benz	Sprinter	15	13.56	2015	PQK-9167	20454925565	9BM6P0V2N3KHANZ4I
van	Fiat	Ducato	12	14.43	2017	PVW-7566	15184725862	9BDU6CZ5LR1CSOOOG
carro	Honda	Civic	4	13.92	2016	POG-7088	20595972478	93HNXTKEDPRS2RLBT
van	Fiat	Ducato	7	11.61	2017	PNJ-4918	70673983848	9BD3O6YD5SW283R5C
ute	Fiat	Ducato	1800	12.34	2017	POY-1053	75569113434	9BD66WB5MELA51YDN
carro	Toyota	Corolla	4	11.75	2016	PWC-1384	60762563127	9BR6R57POYZEI073G
van	Fiat	Ducato	12	11.07	2017	PEM-1632	52694280875	9BD92RKTF5YFSZJOV
carro	Renault	Sandero	4	10.86	2017	PHF-8999	53916440881	93Y3U9HBP3JMQKRE2
carro	Ford	Ka+	2	9.46	2017	OSP-7668	90787819430	9BFPHXALMCMZDTZ4F
carro	Renault	Sandero	4	10.31	2015	PAY-8408	70439462741	93YAQMXXLY114VDL8
carro	Honda	Civic	4	6.82	2017	PPZ-4059	90322032648	93HGZVU3RGF1IIKBG
carro	Renault	Logan	4	12.77	2017	PZM-9938	67956880627	93YJ06FD7K0WGKC7L
van	Mercedes-Benz	Sprinter	12	9.11	2016	PGC-9756	50478191677	9BMFL23X7J67JFZ8L
carro	Volkswagen	Gol	4	11.46	2016	OHH-3521	21351329795	9BWEFEL2C4ZZ0NPJ8
carro	Fiat	Uno	2	9.61	2017	PYP-4149	11325204211	9BDRWGY21L1EBSP5U
carro	Volkswagen	Gol	2	12.99	2017	PKF-7331	06759632208	9BWQ3REVV3IZKZJCK
van	Mercedes-Benz	Sprinter	12	8.3	2017	PHD-9598	60835111552	9BM6W9O49IVK0NZ2W
carro	Renault	Sandero	4	11.02	2017	PPY-6248	78368628718	93YZRRKKMWSRP2CZE
carro	Volkswagen	Gol	4	11.57	2016	PVB-1751	77891157290	9BW05GATRMJNZ5LT0
van	Fiat	Ducato	8	12.9	2014	PLR-3369	54189578061	9BD9B27X0IM3R7RBO
carro	Toyota	Corolla	4	8.91	2017	OIJ-3151	14901235232	9BR2S6L99TYANDEK5
carro	Volkswagen	Gol	4	12.04	2015	PFX-0515	56899791436	9BWN82BAA2EJQA77N
ute	Mercedes-Benz	Sprinter	1800	5.23	2016	PYT-5633	32804744453	9BMDLNO4LO122M057
van	Fiat	Ducato	9	8.48	2014	POQ-6909	49120968445	9BDDFPDEJMFGWGU9U
carro	Renault	Sandero	4	8.96	2014	OTH-7389	42048859932	93Y4N8UDTRZV7EGL0
carro	Honda	Civic	4	9.21	2017	PWU-7491	14267441037	93HC71NBQX1S4PYVA
carro	Fiat	Uno	2	12.16	2015	PKB-5119	58264857060	9BDVOD4YAVZY8WNQL
carro	Chevrolet	Onix	2	14.22	2015	PNT-3207	40319725361	9BGQ8MZDAH6Q1PQCU
ute	Mercedes-Benz	Sprinter	1800	8.25	2016	PCH-8049	79962445494	9BM58L5DGR5JIKPHD
carro	Renault	Logan	2	8.92	2016	PVG-7394	63087963573	93YU3TDBGDVJ5IDS1
carro	Ford	Ka+	4	14.88	2017	PKQ-7831	52007069097	9BFZZQ19NFT3LE9SL
carro	Chevrolet	Spin	4	12.11	2017	PMZ-1131	99097482353	9BGVRWGVR65BCG599
ute	Fiat	Ducato	1800	10.76	2016	PHW-3357	06274052904	9BDYUXT98YLD3R1DJ
ute	Mercedes-Benz	Sprinter	1800	13.88	2017	PGP-5248	99307787532	9BMAAVCZN3FDVLYQ9
carro	Honda	Civic	4	13.66	2016	PRU-8958	44233190169	93H8JPJC6TY3TYSGN
carro	Volkswagen	Gol	2	9.77	2017	PRD-4232	95027988114	9BWFGLWCC5VG4WW51
van	Mercedes-Benz	Sprinter	10	8.03	2016	OXQ-3233	88813827355	9BMILWTILYZTSB9TP
carro	Renault	Logan	4	12.03	2017	PLM-8304	70773600921	93YWOLIHM7AKJGDHW
carro	Chevrolet	Prisma	4	10.08	2016	OJT-0379	37887384184	9BG3TLWCNW3POIJHR
carro	Honda	Civic	4	13.34	2015	PXI-9243	51913493970	93HSDEX91TE7PLXPI
ute	Mercedes-Benz	Sprinter	1800	8.86	2016	OOS-8379	54845419679	9BMJVY7EZMEQX4LFD
ute	Fiat	Ducato	1800	15.22	2017	PZS-9676	45624819336	9BDDQT5GWYN6MILDF
carro	Chevrolet	Prisma	4	14.96	2014	PYJ-8438	49038512381	9BGCTYN6XDMCKP859
van	Fiat	Ducato	10	10.06	2016	PRU-4768	77623468707	9BDI2B838TFJ83YZZ
van	Fiat	Ducato	11	13.28	2017	PXD-8669	09080849243	9BDNFXTLVIZEO9SD6
carro	Honda	Civic	4	11.98	2017	OFS-8579	08338166868	93H7MK2FXWHO2TKUH
van	Fiat	Ducato	15	10.82	2017	PNY-3737	45047056121	9BDCDJS6MYYB1NOYS
van	Fiat	Ducato	11	13.64	2014	PZX-7283	76170962011	9BDCNK8TWUNBKN3OZ
carro	Fiat	Uno	4	11.12	2017	PJF-0394	17626645707	9BDUR9M7DUS1QJXZ8
van	Mercedes-Benz	Sprinter	9	9.09	2014	OMG-2429	40993596986	9BM0JZF3DMWUS4IOE
carro	Ford	Ka	2	13.85	2015	PWT-1678	98718456459	9BFS4WYPY31LIIPUF
carro	Renault	Sandero	4	7.03	2015	PAO-6777	36237050253	93YWCIUKJ4WSD0KQK
ute	Fiat	Ducato	1800	9.96	2017	PQN-7327	78752704076	9BDBDSOPAQPLK5ZUE
carro	Ford	Ka	4	12.73	2017	PMA-6303	62244556227	9BFA8VINC64R0P6EZ
carro	Chevrolet	Onix	2	11.61	2016	PEU-5782	40110182585	9BGW9N12HI1C19UEA
carro	Ford	Ka+	2	10.29	2016	PMV-3004	59716139642	9BFC00943ZQM9BP36
carro	Renault	Sandero	4	9.98	2017	PDA-1160	00463830774	93YOUONB6TADJNAC6
van	Fiat	Ducato	12	10.49	2016	PJH-7302	54751203627	9BDBSNS71OC6GUOZ6
van	Mercedes-Benz	Sprinter	13	5.89	2017	OWZ-2278	86574790909	9BM1DLYBUB560OHE2
van	Mercedes-Benz	Sprinter	13	11.2	2014	PQM-2934	83357508724	9BM674BOBZJGMCNXR
van	Fiat	Ducato	7	11.11	2015	PCN-1345	43739247754	9BDR2S66JWZWLBXQS
carro	Ford	Ka	4	12.61	2017	PSS-1189	61515926952	9BFSE1EEH2ZKCVFWR
van	Fiat	Ducato	10	13.46	2017	OFN-3360	82254174147	9BD5E37SNEKN1VMYW
van	Fiat	Ducato	10	13.45	2017	ONL-9454	32165194301	9BDT6Q0IJCAE0VILZ
carro	Toyota	Corolla	4	10.69	2017	PCY-2165	25313999486	9BRU8F4RDS44KKH4F
carro	Fiat	Uno	4	7.44	2017	PFV-0362	57281867003	9BDMF0KJJWDOYODPO
ute	Mercedes-Benz	Sprinter	1800	11.85	2017	OUM-5423	59203345807	9BMKTXECXIS2ZFK90
carro	Chevrolet	Prisma	4	9.35	2015	OEF-9625	17056507557	9BGICH2ZXOXLGSU7X
carro	Ford	Ka	4	11.02	2015	PHD-1702	93006701676	9BFD8FHTWIHLPZW8U
ute	Mercedes-Benz	Sprinter	1800	11.53	2016	PWO-3432	62880953598	9BMDM6P60BAA2KT11
carro	Honda	Civic	4	9.52	2017	OSZ-6279	82516120097	93HKGVN1NVNCTGWLK
carro	Renault	Sandero	4	15.75	2017	PWI-3266	52761117363	93YFC3KSV0AEINZMI
van	Fiat	Ducato	14	9.99	2016	PRT-6050	74644287513	9BDZ0QK9EEASMTY3S
carro	Renault	Logan	2	10.1	2016	POT-3550	52733363313	93YWF1K0YO235QKAF
carro	Renault	Logan	4	15.0	2014	PEK-9187	71174947822	93YEKJKJ3PCXLR0MT
carro	Fiat	Uno	4	10.11	2015	PEE-5475	02545724605	9BD291AMKYOXL5S28
van	Fiat	Ducato	11	12.9	2015	PPM-3556	31635017827	9BDOAIFLECEBHZX57
carro	Honda	Civic	2	8.4	2015	PSJ-2628	59536405969	93HSFETU089ZSMSQP
ute	Mercedes-Benz	Sprinter	1800	10.32	2015	PAQ-1439	69609070328	9BM4SVZLPI3XTCZOF
carro	Renault	Sandero	4	7.93	2014	OAH-6518	05825839264	93Y37UUANHBOBRNGD
carro	Renault	Sandero	4	11.23	2015	OKP-2210	58295927791	93Y31OZ00EU8LXWS3
van	Fiat	Ducato	12	9.46	2017	PMZ-3009	72161504094	9BDZROD3NI8HH1RCW
carro	Volkswagen	Gol	2	7.79	2015	PRT-2801	19342670655	9BWPAQ6IVBR9QCJZ2
carro	Fiat	Uno	4	11.59	2016	PZW-7208	63348169059	9BD4WA4MCC1RK749P
carro	Renault	Logan	4	12.73	2017	PCK-5317	08210988174	93YBCX4RERRR87A32
carro	Fiat	Uno	4	10.13	2015	OPY-3590	87356494514	9BD6I96Y5L4CSX855
carro	Ford	Ka+	4	12.94	2016	PSO-3899	61949812572	9BF9Z8RS9CJVA5KA9
carro	Ford	Ka+	2	10.17	2017	PVT-1382	77497813144	9BFSAZA01TP4KT8DP
carro	Fiat	Uno	4	10.36	2016	OAH-7333	60101214234	9BDSV2928C97OAZH5
van	Fiat	Ducato	9	14.76	2016	PQE-3615	75441784214	9BDEZ1M2HSDL2HP44
carro	Volkswagen	Gol	4	14.72	2015	PTO-6207	24426056261	9BW2LYOD1L7KLAKPR
van	Fiat	Ducato	17	9.59	2017	OQU-5166	06496385585	9BD9B6NGCNQ7TF791
carro	Toyota	Corolla	4	10.88	2015	OYQ-0909	95739013519	9BR65DWDXIGIYBYDF
carro	Chevrolet	Onix	4	11.59	2017	OPD-7647	02956053962	9BG7J63WMA2GUJGKM
van	Mercedes-Benz	Sprinter	13	10.07	2015	PGE-6837	66974605031	9BMV80H2OFJ3VIVJN
carro	Honda	Civic	4	12.69	2017	OLT-4384	07792070082	93HSXRTITRE2GDXEW
carro	Volkswagen	Gol	4	11.77	2016	PRZ-9066	30829626163	9BWCNF0NKKG8FZGT5
carro	Chevrolet	Spin	4	10.06	2017	PMX-7714	54794832038	9BG7V5GSST4IWJW36
carro	Chevrolet	Prisma	4	5.77	2016	PBZ-5635	97580319391	9BGY4FEUH8UFUXCO5
carro	Volkswagen	Gol	4	8.97	2017	PGY-6259	91539109891	9BWBZT65LP5RY1C9G
carro	Toyota	Corolla	2	13.15	2014	PDG-3385	43428860403	9BRCB6JWDUAU4Y4KH
carro	Honda	Civic	4	12.82	2017	POX-6946	84640654497	93HGTNT6UJTFPKI19
van	Mercedes-Benz	Sprinter	8	8.3	2017	OYH-9352	92418627721	9BMGVBUUUMAJ72XLN
carro	Renault	Sandero	4	11.59	2016	OWL-0737	52704543849	93YKHFC5PTXWQZ1JM
carro	Honda	Civic	4	9.74	2016	PZC-5609	13759015874	93H9QCSTSSO5TTAO7
carro	Renault	Logan	4	12.88	2015	PCF-3304	25775975900	93YXXLUX8XYYIB3XC
van	Fiat	Ducato	19	12.16	2017	PZC-4104	95098467790	9BD5Y7YBMBZ4XQ0JX
carro	Renault	Sandero	4	12.65	2017	PUS-6944	98431924265	93YKITM0VXHU27YAM
carro	Chevrolet	Prisma	2	12.99	2015	PML-3430	11282329514	9BGGAIRYX3AUX65NU
carro	Fiat	Uno	2	10.3	2017	PUG-4907	13668369849	9BDLYTPZT5U9ZRZBM
van	Mercedes-Benz	Sprinter	17	8.98	2017	PZX-6462	19701579134	9BME5J84R3H7C78F2
van	Mercedes-Benz	Sprinter	7	16.59	2016	PMX-0101	26619350139	9BMYQZTIW7PSYA7QP
carro	Volkswagen	Gol	4	14.26	2017	PZO-2442	85304103272	9BWOK28JQKO7B26HL
carro	Honda	Civic	4	9.48	2017	PCC-5282	15657409314	93H9P4UBGQTHWVJ1V
van	Mercedes-Benz	Sprinter	10	9.36	2017	PHM-1035	55239898385	9BMZUGHK62VZGQ6NA
van	Mercedes-Benz	Sprinter	9	13.1	2017	PKQ-7341	08597153169	9BMS69K4NPZI2OMXX
carro	Fiat	Uno	4	8.56	2016	PEJ-2977	65876809436	9BDL9SHG2XTET49OS
carro	Fiat	Uno	4	9.95	2014	OUR-4053	37697208703	9BDWEIQRVFC83GCRR
carro	Chevrolet	Spin	4	12.08	2015	PFE-7407	78281137210	9BGLWITLU503PWK15
